AutoId,Department,Category,Product_Name,Size,Barcode,Case_QTY,Standard_Price,Vendor,Vendor Code,Tax_Code,Inventory,Description_One,other_upc,other_vc,
4226,Beer,Craft,Fresca Paloma - 4 Pack,4 Pack,810078780656,4,10.99,Atlas,0,No,,Fresca Paloma,,,
4227,Beer,Craft,Fresca Vodka Spritz - 4 Pack,4 Pack,810078780687,4,10.99,Atlas,0,No,,Fresca Vodka Spritz,,,
4228,Wine,Other Catogory,FRISK RIESLING 2022 - 750ML,750ML,767749014018,12,10.99,Connoisseurs,575513,No,12,FRISK RIESLING 2022,767749014018,,
4229,Wine,Cabernet,Frogs Leap Cab Sauv - 750ML,750ML,715962082130,12,59.99,Connoisseurs,0,No,,Frogs Leap Cab Sauv,,,
4230,Wine,Other Catogory,FRONTERA CAB SAUVIGNON 18     -1.5L,1.5L,82734213673,6,8.99,Horizon Coastal,0,No,6,FRONTERACABSAUVIGNON18,82734213673,76780,
4231,Wine,Other Catogory,FRONTERA CAB/MERLOT 18        -1.5L,1.5L,82734001010,1,49.99,Horizon Coastal,0,No,1,FRONTERACAB/MERLOT18,82734001010,76800,
4232,Wine,Other Catogory,FRONTERA CARMENERE 18         -1.5L,1.5L,82734319023,6,8.99,Horizon Coastal,0,No,6,FRONTERACARMENERE18,82734319023,76770,
4233,Wine,Other Catogory,FRONTERA MALBEC 17            -1.5L,1.5L,82734467021,6,8.99,Horizon Coastal,0,No,6,FRONTERAMALBEC17,82734467021,76827,
4234,Wine,Merlot,Frontera Merlot - 1.5L,1.5L,82734313724,6,10.99,Horizon Coastal,0,No,1,Frontera Merlot,,,
4235,Wine,Other Catogory,FRONTERA PINOT GRIGIO 19      -1.5L,1.5L,82734416692,6,8.99,Horizon Coastal,0,No,6,FRONTERAPINOTGRIGIO19,82734416692,76817,
4236,Wine,Other Catogory,FRONTERA SAUVIGNON BLANC 20   -1.5L,1.5L,82734001034,1,49.99,Horizon Coastal,0,No,1,FRONTERASAUVIGNONBLANC20,82734001034,76810,
4237,Beer,Other Catogory,Frost Dented,,711583568701,,15.99,Craft Brewers,0,No,,,,,NO
4238,Beer,Craft,Frost Double Ponyboy - 4 Pack,4 Pack,711583568725,4,16.99,Nightshift,0,No,,Frost Double Ponyboy,,,
4239,Beer,Craft,Frost Double Shush - 4 Pack,4 Pack,711583568763,4,16.99,Nightshift,0,No,,Frost Double Shush,,,
4240,Beer,Craft,Frost Little Lush IPA - 4 Pack,4 Pack,711583568602,4,15.99,Craft Brewers,0,No,,Frost Little Lush IPA,,,
4241,Beer,Craft,Frost Lush DIPA - 4 Pack,4 Pack,711583568879,4,16.99,Nightshift,0,No,,Frost Lush DIPA,,,
4242,Beer,Craft,Frost Mosaic IPA - 4 Pack,4 Pack,711583568640,4,16.99,Craft Brewers,0,No,,Frost Mosaic IPA,,,
4243,Beer,Craft,Frost Plush - 4 Pack,4 Pack,711583568862,4,16.99,Nightshift,0,No,,Frost Plush,,,
4244,Beer,Craft,Frost Research - 4 Pack,4 Pack,711583568855,4,16.99,Craft Brewers,0,No,,Frost Research,,,
4245,Beer,Craft,Frost Research Double IPA - 4 Pack,4 Pack,711583568848,4,16.99,Craft Brewers,0,No,,Frost Research Double IPA,,,
4246,Beer,Craft,Frost Shush - 4 Pack,4 Pack,711583568824,4,15.99,Craft Brewers,0,No,,Frost Shush,,,
4247,Beer,Craft,Frost Star Child Ipa - 4 Pack,4 Pack,711583568671,4,13.99,Craft Brewers,0,No,,Frost Star Child Ipa,,,
4248,Beer,Beer,Frozen Sangria - Single,Single,70310010600,1,3,,0,No,,Frozen Sangria,,,
4249,Wine,Sake,Fuki Plum - 750ML,750ML,86024024116,12,15.99,United,348283,No,,Fuki Plum,,,
4250,Wine,Italy,FuKi Sake - 750ML,750ML,86024024130,12,15.99,United,348293,No,,FuKi Sake,,,
4251,Beer,Beer,Fullproof  Backyahd IPA - 6 Pack,6 Pack,713757831420,6,10.99,Quality,0,No,,Fullproof  Backyahd IPA,,,
4252,Liquor,cream Liquor,Fultons Harvest Pumpkin - 750ML,750ML,96749003693,12,12.99,MSWalker,350382,No,96,Fultons Harvest Pumpkin,,,
4253,Beer,Craft,Funk Brew 365 - 4 Pack,4 Pack,855818007020,4,13.99,Homegrown,0,No,,Funk Brew 365,,,
4254,Beer,Craft,Funk Brewing Spiffy - 4 Pack,4 Pack,855818007105,4,13.99,Coastal Craft,0,No,,Funk Brewing Spiffy,,,
4255,Beer,Craft,Funk Brewing The Fallen - 4 Pack,4 Pack,855818007075,4,13.99,Coastal Craft,0,No,,Funk Brewing The Fallen,,,
4256,Beer,Other Catogory,Funky Bow Cover Charge,,696550093120,,14.99,Horizon Premium,0,No,,,,,NO
4257,Liquor,Ready to Drink,Funky Bow Hoedown - 4 Pack,4 Pack,613103066394,6,14.99,Horizon Premium,0,No,,Funky Bow Hoedown,,,
4258,Liquor,Ready to Drink,Funky Bow Jam Session - 4 Pack,4 Pack,613103058566,6,13.99,Horizon Premium,0,No,,Funky Bow Jam Session,,,
4259,Beer,Craft,Fuzzy B Hat Brewing - 4 Pack,4 Pack,731717850632,4,13.99,Quality,0,No,,Fuzzy B Hat Brewing,,,
4260,Beer,Other Catogory,Fuzzy Baby Ducks,,9191111274,,12.99,Atlantic,0,No,,,,,NO
4261,Wine,Fortified,G Byass Nectar Pedro Xime - 750ML,750ML,820585000345,12,29.99,Connoisseurs,736763,No,,G Byass Nectar Pedro Xime,,,
4262,Wine,Fortified,G Byass Vina Amontillado - 750ML,750ML,820585011235,12,29.99,Connoisseurs,0,No,,G Byass Vina Amontillado,,,
4263,Wine,france,G Dub Beaujolais Nouveau - 750ML,750ML,815629028003,12,16.99,Carolina,91973,No,,G Dub Beaujolais Nouveau,,,
4264,Liquor,Bourbon,G&W Bourbon - 750ML,750ML,84848200303,6,12.99,Abacus,0,No,,G&W Bourbon,,,
4265,Wine,Italy,Gabbiano Chiant - 1.5L,1.5L,89819501465,6,12.99,Carolina,82294,No,0,Gabbiano Chiant,,,
4266,Wine,Other Catogory,GABBIANO CHIANTI CLASSICO 2020 - 750ML,750ML,89819502417,12,12.99,Carolina,82297,No,12,GABBIANO CHIANTI CLASSICO 2020,89819502417,,
4267,Beer,Craft,Galacticake DIPA - 4 Pack,4 Pack,854763007475,4,13.99,,0,No,,Galacticake DIPA,,,
4268,Beer,Craft,Galaxy Lights Dorcester - 4 Pack,4 Pack,51497159191,4,13.99,Craft collective,0,No,,Galaxy Lights Dorcester,,,
4269,Wine,Cabernet,Gallo Caber Sauv - 1.5L,1.5L,85000005019,6,11.99,Commonwealth,114696,No,,Gallo Caber Sauv,,,
4270,Wine,Chardonnay,Gallo Chard - 1.5L,1.5L,85000005064,6,11.99,Commonwealth,114670,No,,Gallo Chard,,,
4271,Liquor,Vermouth,Gallo Dry Vermouth - 750ML,750ML,85000006917,12,6.99,Commonwealth,114225,No,,Gallo Dry Vermouth,,,
4272,Wine,Merlot,Gallo Merlot - 1.5L,1.5L,85000009857,6,11.99,Commonwealth,131914,No,,Gallo Merlot,,,
4273,Wine,Moscato,Gallo Moscato - 1.5L,1.5L,85000015209,6,10.99,Commonwealth,134733,No,,Gallo Moscato,,,
4274,Wine,Moscato,Gallo Pink Moscato - 1.5L,1.5L,85000019917,6,10.99,Commonwealth,134963,No,,Gallo Pink Moscato,,,
4275,Wine,Pinot Grigio,Gallo Pinot Grigio - 1.5L,1.5L,85000015865,6,11.99,Commonwealth,134945,No,,Gallo Pinot Grigio,,,
4276,Wine,Pinot Noir,Gallo Pinot Noir - 1.5L,1.5L,85000015889,6,11.99,Commonwealth,134997,No,,Gallo Pinot Noir,,,
4277,Wine,Sauv Blanc,Gallo Sauv Blanc - 1.5L,1.5L,85000005873,6,11.99,Commonwealth,114134,No,,Gallo Sauv Blanc,,,
4278,Wine,Moscato,Gallo Sweet Peach - 1.5L,1.5L,85000025611,6,10.99,Commonwealth,132922,No,,Gallo Sweet Peach,,,
4279,Wine,Moscato,Gallo Sweet Pineapple - 1.5L,1.5L,85000025604,6,10.99,Commonwealth,132930,No,,Gallo Sweet Pineapple,,,
4280,Liquor,Vermouth,Gallo Sweet Vermouth - 750ML,750ML,85000006900,12,6.99,Commonwealth,114209,No,,Gallo Sweet Vermouth,,,
4281,Wine,Moscato,Gallo Watermelon - 1.5L,1.5L,85000030998,6,9.99,Commonwealth,132915,No,,Gallo Watermelon,,,
4282,Wine,White Zin,Gallo White Zinfandel - 1.5L,1.5L,85000007846,6,11.99,Commonwealth,127771,No,,Gallo White Zinfandel,,,
4283,Wine,sparkling,Gambino Prosecco - 750ML,750ML,851327005014,12,17.99,MSWalker,377494,No,,Gambino Prosecco,,,
4284,Beer,Other Catogory,Game of Thrones Queen,,649440001279,,11.95,Craft Brewers,0,No,,,,,NO
4285,Beer,Beer,Gansett Pasta Sauce - 4 Pack,4 Pack,653341358509,4,13.99,Atlas,0,No,,Gansett Pasta Sauce,,,
4286,Liquor,Gin,Garnish Island Gin - 750ML,750ML,89552150777,6,24.99,MSWalker,707935,No,6,Garnish Island Gin,,,
4287,Liquor,Bourbon,Garrison Brothers Bourbon - 750ML,750ML,851756002141,6,84.99,Atlantic,140483,No,,Garrison Brothers Bourbon,,,
4288,Wine,Malbec,Gascon Malbec - 750ML,750ML,85000016145,12,14.99,Commonwealth,135097,No,24,Gascon Malbec,,,
4289,Wine,Other Catogory,GASCON RESERVE MALBEC 2020 6/CS - 750ML,750ML,85000017562,6,22.99,Commonwealth,135094,No,6,GASCON RESERVE MALBEC 2020 6/CS,85000017562,,
4290,Liquor,Other Catogory,Gasolina Energy Drink - 16oz,16oz,743709490009,12,3,Velo,0,No,,Gasolina Energy Drink,,,
4291,Liquor,Other Catogory,Gasolina Original - 5 Pack,5 Pack,743709200554,8,12.99,Velo,0,No,,Gasolina Original,,,
4292,Liquor,Other Catogory,Gasolina Parcha - 5 Pack,5 Pack,743709200226,8,12.99,Velo,0,No,,Gasolina Parcha,,,
4293,Liquor,Other Catogory,Gasolina Punch Rum - 5 Pack,5 Pack,743709200202,8,12.99,Velo,0,No,,Gasolina Punch Rum,,,
4294,Liquor,Other Catogory,Gasolina Sangria - 5 Pack,5 Pack,743709205184,8,12.99,Velo,0,No,,Gasolina Sangria,,,
4295,Liquor,Other Catogory,Gasolina Toronja Cocktail - 5 Pack,5 Pack,743709200110,8,12.99,Velo,0,No,,Gasolina Toronja Cocktail,,,
4296,Liquor,Other Catogory,Gasolina Tu Madras - 5 Pack,5 Pack,743709200578,8,12.99,Velo,0,No,,Gasolina Tu Madras,,,
4297,Wine,Portugal,Gazela Vinho Verde - 750ML,750ML,739949010404,12,10.99,United,356343,No,,Gazela Vinho Verde,,,
4298,Beer,Craft,Gearys IPA - 4 Pack,4 Pack,15245006137,4,12.99,,0,No,,Gearys IPA,,,
4299,Beer,Craft,Gearys Irish Red Ale - 4 Pack,4 Pack,15245003112,4,9.99,,0,No,,Gearys Irish Red Ale,,,
4300,Beer,Craft,Gegen Storm Stout - 4 Pack,4 Pack,707129710574,4,20.99,,0,No,,Gegen Storm Stout,,,
4301,Wine,Cabernet,Gehricke Knight Cab Sauv - 750ML,750ML,856442005369,12,37.99,Horizon Signature,0,No,6,Gehricke Knight Cab Sauv,,,
4302,Liquor,Sake,Gekkeikan Sake - 750ML,750ML,728817199129,12,7.99,Horizon Coastal,0,No,24,Gekkeikan Sake,,,
4303,Wine,Other Catogory,GEKKEIKAN SAKE 6/CS           -1.5L,1.5L,728817199112,6,13.99,Horizon Coastal,0,No,12,GEKKEIKANSAKE6/CS,728817199112,56121,
4304,Wine,Other Catogory,GEMMA DI LUNA MOSCATO 6PK - 750ML,750ML,857660004448,6,16.99,MSWalker,453181,No,6,GEMMA DI LUNA MOSCATO 6PK,857660004448,,
4305,Wine,Pinot Grigio,Gemma Di Luna Pino Grigio - 750ML,750ML,857660004592,12,17.99,MSWalker,453183,No,12,Gemma Di Luna Pino Grigio,,,
4306,Wine,Other Catogory,GEMMA DI LUNA PROSECCO - 750ML,750ML,857660004646,12,16.99,MSWalker,453186,No,12,GEMMA DI LUNA PROSECCO,857660004646,,
4307,General,Snacks,General Merchandise - Non-Tax,Non-Tax,18,,0,,0,No,,General Merchandise,,,
4308,General,Non Food,General Merchandise - Tax,Tax,19,,0,,0,Yes,,General Merchandise,,,
4309,Liquor,Gin,Generous Gin - 750ML,750ML,3760258230044,6,34.99,Abacus,0,No,,Generous Gin,,,
4310,Beer,Beer,Genesee Beer 24oz - Single,Single,70310001462,1,1.5,,0,No,,Genesee Beer 24oz,,,
4311,Beer,Beer,Genesee Black - 6 Pack,6 Pack,70310355381,6,4.99,,0,No,,Genesee Black,,,
4312,Beer,Beer,Genesee Cream Ale - 6 Pack,6 Pack,70310000014,6,4.99,,0,No,,Genesee Cream Ale,,,
4313,Beer,Beer,Genesee Ice 24oz - Single,Single,70310001523,1,1.5,,0,No,,Genesee Ice 24oz,,,
4314,Beer,Beer,Genesee Light - 6 Pack,6 Pack,7031348,6,4.99,,0,No,,Genesee Light,,,
4315,Beer,Beer,Genesee White - 6 Pack,6 Pack,7031047,6,4.99,,0,No,,Genesee White,,,
4316,Beer,Beer,Genesse - 30 Pack,30 Pack,70310000144,30,15.49,Atlas,0,No,,Genesse,,,
4317,Beer,Beer,Genesse 12oz - 30 Pack,30 Pack,70310000113,30,15.49,Atlas,0,No,,Genesse 12oz,,,
4318,Liquor,Other Catogory,GENTLEMAN JACK 6/CS           -LITR,1L,82184038734,6,45.99,Horizon Premium,0,No,6,GENTLEMANJACK6/CS,82184038734,8319,
4319,Liquor,AM Whiskey,Gentleman Jack JD - 375ML,375ML,82184038710,12,18.99,Horizon Premium,0,No,12,Gentleman Jack JD,,,
4320,Liquor,AM Whiskey,Gentleman Jack JD - 750ML,750ML,82184038727,12,38.99,Horizon Premium,0,No,36,Gentleman Jack JD,,,
4321,Liquor,AM Whiskey,Gentlemen Jack - 1.75L,1.75L,82184038741,6,56.99,Horizon Premium,0,No,6,Gentlemen Jack,,,
4322,Liquor,AM Whiskey,George Dickel # 12 - 750ML,750ML,88076006232,12,33.99,Century,301093,No,,George Dickel # 12,,,
4323,Liquor,Other Catogory,GEORGE DICKEL 8 YR BOURBON 90' - 750ML,750ML,82000797180,12,32.99,Century,301213,No,12,GEORGE DICKEL 8 YR BOURBON 90',82000797180,,
4324,Liquor,AM Whiskey,George Dickel BIB - 750ML,750ML,82000800460,12,49.99,Century,0,No,12,George Dickel BIB,,,
4325,Liquor,AM Whiskey,George Dickel Bottled in - 750ML,750ML,82000790976,12,49.99,Century,301183,No,,George Dickel Bottled in,,,
4326,Liquor,AM Whiskey,George Dickel Bottled in - 750ML,750ML,82000793939,12,49.99,Century,0,No,,George Dickel Bottled in,,,
4327,Liquor,Bourbon,George Remus Bourbon - 750ML,750ML,854054008075,6,42.99,United,648103,No,,George Remus Bourbon,,,
4328,Liquor,Bourbon,George Remus Gatsby Reser - 750ML,750ML,88352139500,3,599.99,United,648163,No,,George Remus Gatsby Reser,,,
4329,Liquor,Bourbon,George Remus Repeal - 750ML,750ML,88352139159,6,249.99,United,648153,No,,George Remus Repeal,,,
4330,Liquor,Bourbon,George T Stagg 15yr - 750ML,750ML,88004027841,3,699.99,Horizon Coastal,44707,No,,George T Stagg 15yr,,,
4331,Liquor,Bourbon,George T Stagg JR - 750ML,750ML,88004018580,6,299.99,Horizon Coastal,0,No,6,George T Stagg JR,,,
4332,Beer,Craft,GG Pulpy Dreams - 4 Pack,4 Pack,680243994764,4,10.99,Atlas,0,No,,GG Pulpy Dreams,,,
4333,Wine,sparkling,GH Mumm Grand Cordon - 750ML,750ML,80432110768,12,59.99,Connoisseurs,71603,No,,GH Mumm Grand Cordon,,,
4334,Wine,Sparkling,GHMumm Champagne Brut - 750ML,750ML,852832104896,12,49.99,Connoisseurs,71603,No,,GHMumm Champagne Brut,,,
4335,Liquor,Tequila,Ghost Blanco - 750ML,750ML,816136020153,6,29.99,Horizon Premium,0,No,6,Ghost Blanco,,,
4336,Beer,Beer,Ghost Energy Blue Raspber - Single,Single,810028295988,1,2.75,Quality,0,No,,Ghost Energy Blue Raspber,,,
4337,Beer,Beer,Ghost Energy Orange Cream - Single,Single,810085812180,1,2.75,Quality,0,No,,Ghost Energy Orange Cream,,,
4338,Beer,Beer,Ghost Energy Redberry - Single,Single,810028293298,1,2.75,Quality,0,No,,Ghost Energy Redberry,,,
4339,Beer,Beer,Ghost Energy Sour Waterme - Single,Single,810028293304,1,2.75,Quality,0,No,,Ghost Energy Sour Waterme,,,
4340,Beer,Beer,Ghost Energy Swedish Fish - Single,Single,810028297739,1,2.75,Quality,0,No,,Ghost Energy Swedish Fish,,,
4341,Beer,Beer,Ghost Energy Tropical Man - Single,Single,810028293281,1,2.75,Quality,0,No,,Ghost Energy Tropical Man,,,
4342,Liquor,Other Catogory,GHOST TEQUILA 6/CS            -1.75,1.75L,816136027824,6,62.99,Horizon Premium,0,No,6,GHOSTTEQUILA6/CS,816136027824,379668,
4343,Beer,Craft,Ghostfish Gluten Free Pum - 4 Pack,4 Pack,859609005325,4,18.99,Craft Brewers,0,No,,Ghostfish Gluten Free Pum,,,
4344,Beer,Craft,Ghostfish Grapefruit IPA - 4 Pack,4 Pack,859609005035,4,13.99,,0,No,,Ghostfish Grapefruit IPA,,,
4345,Beer,Craft,Ghostfish Peak Buster DIP - 4 Pack,4 Pack,859609005134,4,18.99,Craft Brewers,0,No,,Ghostfish Peak Buster DIP,,,
4346,Beer,Craft,Ghostfish Shrouded Summit - 4 Pack,4 Pack,859609005080,4,12.99,Nightshift,0,No,,Ghostfish Shrouded Summit,,,
4347,Beer,Craft,Ghostfish Vanish - 4 Pack,4 Pack,859609005004,4,16.99,Craft Brewers,0,No,,Ghostfish Vanish,,,
4348,Beer,Craft,GI Beer Hug - 6 Pack,6 Pack,736920118227,6,12.99,Quality,0,No,,GI Beer Hug,,,
4349,Wine,Sauv Blanc,Giesen Sauv Blanc - 750ML,750ML,637411000604,12,14.99,Baystate,700890,No,,Giesen Sauv Blanc,,,
4350,General,Non Food,Gift Bag - ,,790979172906,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4351,General,Non Food,Gift Bag - ,,790979175006,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4352,General,Non Food,Gift Bag - ,,790979176126,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4353,General,Non Food,Gift Bag - ,,790979176201,,1.99,,0,Yes,,Gift Bag,,,NO
4354,General,Non Food,Gift Bag - ,,790979178564,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4355,General,Non Food,Gift Bag - ,,790979179622,,1.99,,0,Yes,,Gift Bag,,,NO
4356,General,Non Food,Gift Bag - ,,790979179646,,1.99,,0,Yes,,Gift Bag,,,NO
4357,General,Non Food,Gift Bag - ,,790979179844,,1.99,,0,Yes,,Gift Bag,,,NO
4358,General,Non Food,Gift Bag - ,,822372000996,,1.99,,0,Yes,,Gift Bag,,,NO
4359,General,Non Food,Gift Bag - ,,822372105172,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4360,General,Non Food,Gift Bag - ,,822372105936,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4361,General,Non Food,Gift Bag - ,,822372106162,,1.99,,0,Yes,,Gift Bag,,,NO
4362,General,Non Food,Gift Bag - ,,822372106209,,1.99,,0,Yes,,Gift Bag,,,NO
4363,General,Non Food,Gift Bag - ,,822372106353,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4364,General,Non Food,Gift Bag - ,,822372106537,,1.99,,0,Yes,,Gift Bag,,,NO
4365,General,Non Food,Gift Bag - ,,822372106544,,1.99,,0,Yes,,Gift Bag,,,NO
4366,General,Non Food,Gift Bag - ,,822372106674,,1.99,,0,Yes,,Gift Bag,,,NO
4367,General,Non Food,Gift Bag - ,,822372107077,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4368,General,Non Food,Gift Bag - ,,822372200037,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4369,General,Non Food,Gift Bag - ,,822372200075,,1.99,,0,Yes,,Gift Bag,,,NO
4370,General,Non Food,Gift Bag - ,,822372200082,,1.99,,0,Yes,,Gift Bag,,,NO
4371,General,Non Food,Gift Bag - ,,822372200099,,1.99,,0,Yes,,Gift Bag,,,NO
4372,General,Non Food,Gift Bag - ,,822372200150,,1.99,Lemate,0,Yes,,Gift Bag,,,NO
4373,General,Non Food,Gift Bag - ,,842094170883,,1.99,TRUE,0,Yes,,Gift Bag,,,NO
4374,General,Non Food,Gift Bag - ,,876718006418,,1.99,TRUE,0,Yes,,Gift Bag,,,NO
4375,General,Non Food,Gift Bag - ,,876718020070,,1.99,TRUE,0,Yes,,Gift Bag,,,NO
4376,General,Non Food,Gift Bag - Double,Double,790979174634,,2.99,Lemate,0,Yes,,Gift Bag,,,
4377,General,Non Food,Gift Bag - Double,Double,790979176928,,2.99,Lemate,0,Yes,,Gift Bag,,,
4378,General,Non Food,Gift Bag - Double,Double,822372152114,,2.99,Lemate,0,Yes,,Gift Bag,,,
4379,General,Non Food,Gift Bag - Double,Double,822372152237,,2.99,Lemate,0,Yes,,Gift Bag,,,
4380,General,Non Food,Gift Bag - Double,Double,822372200174,,2.99,Lemate,0,Yes,,Gift Bag,,,
4381,General,Non Food,Gift Bag - Single,Single,790979174979,1,1.99,Lemate,0,Yes,,Gift Bag,,,
4382,General,Non Food,Gift Bag - Single,Single,822372105615,1,1.99,Lemate,0,Yes,,Gift Bag,,,
4383,General,Non Food,Gift Bag - Single,Single,822372107053,1,1.99,Lemate,0,Yes,,Gift Bag,,,
4384,General,Non Food,Gift Bags - ,,822372106575,,1.99,,0,Yes,,Gift Bags,,,NO
